Code,Constituency,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% Votes,Round,Last Updated Time,Last Updated Date
S1186,MUVATTUPUZHA - 86,DR. MATHEW KUZHALNADAN,Indian National Congress,88107,1807,89914,60.7,15/15,11:09 PM,04/05/2026
S1186,MUVATTUPUZHA - 86,BABU MATHEW,Social Democratic Party Of India,598,11,609,0.41,15/15,11:09 PM,04/05/2026
S1186,MUVATTUPUZHA - 86,SUNNY KADOOTHAZHE,Twenty 20 Party,9715,125,9840,6.64,15/15,11:09 PM,04/05/2026
S1186,MUVATTUPUZHA - 86,NOTA,None of the Above,672,11,683,0.46,15/15,11:09 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,ANTONY JOHN,Communist Party of India (Marxist),55568,1052,56620,40.71,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,SHIBU THECKUMPURAM,Kerala Congress,71958,1521,73479,52.83,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,AJI NARAYANAN,Bharath Dharma Jana Sena,6917,129,7046,5.07,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,FINTO XAVIER,Rashtravadi Janata Party,136,1,137,0.1,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,ROY ARACKAL,Social Democratic Party Of India,698,5,703,0.51,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,SHIBU KALLEKKATTU,Independent,292,5,297,0.21,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,SHIBU CHALAKATTU,Independent,190,2,192,0.14,14/14,11:12 PM,04/05/2026
S1187,KOTHAMANGALAM - 87,NOTA,None of the Above,606,11,617,0.44,14/14,11:12 PM,04/05/2026
S1188,DEVIKULAM - 88,ADV. A. RAJA,Communist Party of India (Marxist),44807,550,45357,40.45,16/16,11:09 PM,04/05/2026
S1188,DEVIKULAM - 88,F. RAJA,Indian National Congress,49924,666,50590,45.12,16/16,11:09 PM,04/05/2026
S1188,DEVIKULAM - 88,S.RAJENDRAN,Bharatiya Janata Party,14906,126,15032,13.41,16/16,11:09 PM,04/05/2026
S1188,DEVIKULAM - 88,RAJENDRAN .V. B,Bahujan Samaj Party,203,3,206,0.18,16/16,11:09 PM,04/05/2026
S1188,DEVIKULAM - 88,CHELLADURAI .M,Independent,85,4,89,0.08,16/16,11:09 PM,04/05/2026
S1188,DEVIKULAM - 88,SELVI,Independent,193,1,194,0.17,16/16,11:09 PM,04/05/2026
S1188,DEVIKULAM - 88,NOTA,None of the Above,662,5,667,0.59,16/16,11:09 PM,04/05/2026
S1189,UDUMBANCHOLA - 89,K.K. JAYACHANDRAN,Communist Party of India (Marxist),44247,648,44895,36.99,15/15,11:12 PM,04/05/2026
S1189,UDUMBANCHOLA - 89,ADV. SENAPATHY VENU,Indian National Congress,63844,1072,64916,53.49,15/15,11:12 PM,04/05/2026
S1189,UDUMBANCHOLA - 89,P.K. SAJEEVAN,Bahujan Samaj Party,693,9,702,0.58,15/15,11:12 PM,04/05/2026
S1189,UDUMBANCHOLA - 89,ADV. SANGEETHA VISWANADHAN,Bharath Dharma Jana Sena,10049,108,10157,8.37,15/15,11:12 PM,04/05/2026
S1189,UDUMBANCHOLA - 89,NOTA,None of the Above,677,9,686,0.57,15/15,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,APU JOHN JOSEPH,Kerala Congress,82898,1898,84796,58.01,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,ADV. BASIL JOHN,Aam Aadmi Party,2533,70,2603,1.78,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,CYRIAC CHAZHIKADAN,Kerala Congress (M),39774,731,40505,27.71,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,AFSAL M B,Social Democratic Party Of India,1610,16,1626,1.11,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,P T VARGHESE,Socialist Unity Centre Of India (COMMUNIST),228,6,234,0.16,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,ADV. ROY VARICATTU,Twenty 20 Party,12485,194,12679,8.67,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,AJAY V MARAR (AJAY UNNI),Independent,2551,29,2580,1.77,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,JOMON JOHN,Independent,257,10,267,0.18,17/17,11:12 PM,04/05/2026
S1190,THODUPUZHA - 90,NOTA,None of the Above,859,17,876,0.6,17/17,11:12 PM,04/05/2026
S1191,IDUKKI - 91,SHIJO ANTONY,Bahujan Samaj Party,964,13,977,0.76,17/17,11:09 PM,04/05/2026
S1191,IDUKKI - 91,ROY K PAULOSE,Indian National Congress,69476,1086,70562,54.93,17/17,11:09 PM,04/05/2026
S1191,IDUKKI - 91,ROSHY AUGUSTINE,Kerala Congress (M),46048,692,46740,36.39,17/17,11:09 PM,04/05/2026
S1191,IDUKKI - 91,ADV. PRATHEESH PRABHA,Bharath Dharma Jana Sena,9307,103,9410,7.33,17/17,11:09 PM,04/05/2026
S1191,IDUKKI - 91,NOTA,None of the Above,747,11,758,0.59,17/17,11:09 PM,04/05/2026
S1192,PEERUMADE - 92,JOSEPH JACOB,Aam Aadmi Party,505,3,508,0.41,16/16,11:09 PM,04/05/2026
S1192,PEERUMADE - 92,K MURALI,Bahujan Samaj Party,424,1,425,0.35,16/16,11:09 PM,04/05/2026
S1192,PEERUMADE - 92,RATHEESH VARAKUMALA,Bharatiya Janata Party,9151,67,9218,7.52,16/16,11:09 PM,04/05/2026
S1192,PEERUMADE - 92,K SALIMKUMAR,Communist Party of India,41591,447,42038,34.27,16/16,11:09 PM,04/05/2026
S1192,PEERUMADE - 92,ADV.CYRIAC THOMAS,Indian National Congress,68891,781,69672,56.8,16/16,11:09 PM,04/05/2026
S1192,PEERUMADE - 92,NOTA,None of the Above,785,6,791,0.64,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,JOSE K MANI,Kerala Congress (M),46573,1235,47808,35.19,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,SHONE GEORGE,Bharatiya Janata Party,34614,690,35304,25.99,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,SANTHOSH NADOOPPARAMPIL,Bahujan Samaj Party,246,8,254,0.19,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,ADV.RONY NEDUMPALLIL,Aam Aadmi Party,497,9,506,0.37,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,C G BABU,Independent,319,6,325,0.24,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,MANI C KAPPEN,Independent,49465,1334,50799,37.39,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,SANTHOSH PULICKAL,Independent,270,2,272,0.2,16/16,11:09 PM,04/05/2026
S1193,PALA - 93,NOTA,None of the Above,577,6,583,0.43,16/16,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,JIJITH K JOY,Bahujan Samaj Party,1309,15,1324,1.06,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,DOMINIC SIMON,Aam Aadmi Party,614,14,628,0.5,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,NIRMALA JIMMY,Kerala Congress (M),38130,923,39053,31.3,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,ADV.MONS JOSEPH,Kerala Congress,68497,1856,70353,56.39,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,SURESH ETTIKUNNEL,Bharath Dharma Jana Sena,12059,169,12228,9.8,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,INDU,Independent,130,4,134,0.11,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,M.M.SCARIA,Independent,133,1,134,0.11,15/15,11:09 PM,04/05/2026
S1194,KADUTHURUTHY - 94,NOTA,None of the Above,884,14,898,0.72,15/15,11:09 PM,04/05/2026
S1195,VAIKOM - 95,K AJITH,Bharatiya Janata Party,19964,333,20297,16.08,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,P PRADEEP,Communist Party of India,50519,1065,51584,40.86,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,K BINIMON,Indian National Congress,51825,1119,52944,41.94,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,SUMAM P S,Bahujan Samaj Party,277,3,280,0.22,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,T M BOSE,Socialist Unity Centre Of India (COMMUNIST),113,2,115,0.09,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,ADV. P I JAYAKUMAR,Independent,158,0,158,0.13,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,PRADEEP S/O KUTTAPPAN,Independent,122,1,123,0.1,13/13,11:12 PM,04/05/2026
S1195,VAIKOM - 95,NOTA,None of the Above,718,19,737,0.58,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,NATTAKOM SURESH,Indian National Congress,62792,1285,64077,52.13,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,BINOY JOSEPH KULATHUNKAL,Bahujan Samaj Party,449,6,455,0.37,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,V. N. VASAVAN,Communist Party of India (Marxist),43381,944,44325,36.06,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,ATHIRA D NAIR,Twenty 20 Party,12737,238,12975,10.56,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,ASHNA THAMBI,Socialist Unity Centre Of India (COMMUNIST),274,3,277,0.23,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,RAJMOHAN VETTIKULANGARA UNNI,Independent,202,3,205,0.17,13/13,11:12 PM,04/05/2026
S1196,ETTUMANOOR - 96,NOTA,None of the Above,588,10,598,0.49,13/13,11:12 PM,04/05/2026
S1197,KOTTAYAM - 97,ADV.K. ANILKUMAR,Communist Party of India (Marxist),32323,584,32907,28.93,15/15,11:09 PM,04/05/2026
S1197,KOTTAYAM - 97,THIRUVANCHOOR RADHAKRISHNAN,Indian National Congress,67611,1282,68893,60.57,15/15,11:09 PM,04/05/2026
S1197,KOTTAYAM - 97,DR .CELINE PHILIP,Aam Aadmi Party,1193,9,1202,1.06,15/15,11:09 PM,04/05/2026
S1197,KOTTAYAM - 97,P ANILKUMAR,Bharath Dharma Jana Sena,9607,119,9726,8.55,15/15,11:09 PM,04/05/2026
S1197,KOTTAYAM - 97,RALESH CHANDRAN,Socialist Unity Centre Of India (COMMUNIST),167,4,171,0.15,15/15,11:09 PM,04/05/2026
S1197,KOTTAYAM - 97,SHAIJU KURIAN,Independent,136,1,137,0.12,15/15,11:09 PM,04/05/2026
S1197,KOTTAYAM - 97,NOTA,None of the Above,705,6,711,0.63,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,ADV. CHANDY OOMMEN,Indian National Congress,82172,1859,84031,65.56,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,PAUL P CHACKO (SHAJI KADAYIL),Bahujan Samaj Party,657,6,663,0.52,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,RAVEENDRANATH VAKATHANAM,Bharatiya Janata Party,11376,168,11544,9.01,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,K. M. RADHAKRISHNAN,Communist Party of India (Marxist),30531,593,31124,24.28,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,SABU MYLAKKADAN,Janam Rashtriya Party,122,0,122,0.1,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,RIJOMON MATHEW,Independent,82,1,83,0.06,15/15,11:09 PM,04/05/2026
S1198,PUTHUPPALLY - 98,NOTA,None of the Above,612,1,613,0.48,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,USHA JOHNSON,Bahujan Samaj Party,868,15,883,0.73,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,ADV. JOB MAICHIL,Kerala Congress (M),46958,665,47623,39.31,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,B RADHAKRISHNA MENON,Bharatiya Janata Party,14539,264,14803,12.22,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,VINU JOB KUZHIMANNIL,Kerala Congress,54994,997,55991,46.22,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,PROF.DR.SAJU KANNANTHARA,Aam Aadmi Party,247,9,256,0.21,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,ARAVIND V,Socialist Unity Centre Of India (COMMUNIST),326,5,331,0.27,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,ALTHAF HASSAN,Social Democratic Party Of India,559,5,564,0.47,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,JOSE JOSEPH,Janam Rashtriya Party,43,0,43,0.04,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,DR.KALKI P,Independent,67,0,67,0.06,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,JOEMON JOSEPH SRAMPICKAL A P J JUMAN V S,Independent,55,2,57,0.05,15/15,11:09 PM,04/05/2026
S1199,CHANGANASSERY - 99,NOTA,None of the Above,512,20,532,0.44,15/15,11:09 PM,04/05/2026
S11100,KANJIRAPPALLY - 100,DR. N. JAYARAJ,Kerala Congress (M),49823,1051,50874,37.41,16/16,11:09 PM,04/05/2026
S11100,KANJIRAPPALLY - 100,ADV. GEORGE KURIAN,Bharatiya Janata Party,26423,561,26984,19.84,16/16,11:09 PM,04/05/2026
S11100,KANJIRAPPALLY - 100,THAMPI KAVUMPADAM,Bahujan Samaj Party,682,14,696,0.51,16/16,11:09 PM,04/05/2026
S11100,KANJIRAPPALLY - 100,RONY K BABY,Indian National Congress,55260,1386,56646,41.66,16/16,11:09 PM,04/05/2026
S11100,KANJIRAPPALLY - 100,NOTA,None of the Above,778,10,788,0.58,16/16,11:09 PM,04/05/2026
S11101,POONJAR - 101,P.C. GEORGE,Bharatiya Janata Party,35536,636,36172,24.98,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,SHINY A C,Bahujan Samaj Party,590,13,603,0.42,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,ADV.SEBASTIAN M.J,Indian National Congress,55752,1148,56900,39.3,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,ADV. SEBASTIAN KULATHUNKAL,Kerala Congress (M),49399,808,50207,34.67,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,ABHIRAM BABU,Independent,202,3,205,0.14,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,MAYAMOL K P,Independent,132,4,136,0.09,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,SANTHOSH JOSEPH,Independent,73,0,73,0.05,18/18,11:09 PM,04/05/2026
S11101,POONJAR - 101,NOTA,None of the Above,491,7,498,0.34,18/18,11:09 PM,04/05/2026
S11102,AROOR - 102,DALEEMA,Communist Party of India (Marxist),64169,976,65145,40.22,15/15,11:09 PM,04/05/2026
S11102,AROOR - 102,ADV. SHANIMOL OSMAN,Indian National Congress,73382,1087,74469,45.98,15/15,11:09 PM,04/05/2026
S11102,AROOR - 102,ADV. P.S. JYOTHIS,Bharath Dharma Jana Sena,20055,279,20334,12.55,15/15,11:09 PM,04/05/2026
S11102,AROOR - 102,VAYALAR RAJEEVAN,Bahujan Dravida Party,293,4,297,0.18,15/15,11:09 PM,04/05/2026
S11102,AROOR - 102,N.K. SASIKUMAR,Socialist Unity Centre Of India (COMMUNIST),314,3,317,0.2,15/15,11:09 PM,04/05/2026
S11102,AROOR - 102,VIPIN,Independent,233,5,238,0.15,15/15,11:09 PM,04/05/2026
S11102,AROOR - 102,NOTA,None of the Above,1151,23,1174,0.72,15/15,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,P. PRASAD,Communist Party of India,81713,1503,83216,48.32,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,K.R. RAJENDRA PRASAD,Indian National Congress,67363,1364,68727,39.91,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,ADV. T.P. ANANTHARAJ,Bharath Dharma Jana Sena,17747,250,17997,10.45,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,NANDAKUMAR,Independent,451,4,455,0.26,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,A.P. PRASAD S/O PURUSHOTHAMAN,Independent,363,3,366,0.21,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,RAJENDRA PRASAD S/O PRABHAKARAN,Independent,245,4,249,0.14,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,ADV. SONNYMON K .MATHEW,Independent,190,0,190,0.11,17/17,11:09 PM,04/05/2026
S11103,CHERTHALA - 103,NOTA,None of the Above,1001,20,1021,0.59,17/17,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,P.P.CHITHARANJAN,Communist Party of India (Marxist),59371,679,60050,38.09,16/16,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,M.J JOB,Bharatiya Janata Party,15232,141,15373,9.75,16/16,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,A.D THOMAS,Indian National Congress,80230,835,81065,51.42,16/16,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,JOSEPH CHACKO,Independent,159,4,163,0.1,16/16,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,JYOTHI ABRAHAM,Independent,93,5,98,0.06,16/16,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,ALLEPPEY SUGUNAN,Independent,116,1,117,0.07,16/16,11:09 PM,04/05/2026
S11104,ALAPPUZHA - 104,NOTA,None of the Above,779,16,795,0.5,16/16,11:09 PM,04/05/2026
S11105,AMBALAPPUZHA - 105,ARUN ANIRUDHAN,Bharatiya Janata Party,16063,285,16348,11.61,16/16,11:09 PM,04/05/2026
S11105,AMBALAPPUZHA - 105,H. SALAM,Communist Party of India (Marxist),46375,874,47249,33.56,16/16,11:09 PM,04/05/2026
S11105,AMBALAPPUZHA - 105,JOHNSON MATHEW,Socialist Unity Centre Of India (COMMUNIST),1001,19,1020,0.72,16/16,11:09 PM,04/05/2026
S11105,AMBALAPPUZHA - 105,G.SUDHAKARAN,Independent,73854,1330,75184,53.4,16/16,11:09 PM,04/05/2026
S11105,AMBALAPPUZHA - 105,NOTA,None of the Above,958,22,980,0.7,16/16,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,ROY MUTTAR,Aam Aadmi Party,666,23,689,0.61,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,REJI CHERIYAN,Kerala Congress,55538,1056,56594,50.28,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,THOMAS K. THOMAS,Nationalist Congress Party - Sharadchandra Pawar,35429,565,35994,31.98,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,P.K. SASI,Socialist Unity Centre Of India (COMMUNIST),628,28,656,0.58,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,SANTHOSH SANTHI,Bharath Dharma Jana Sena,16702,230,16932,15.04,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,JAISAPPAN MATHAI,Independent,463,8,471,0.42,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,JOEMON JOSEPH SRAMPICKAL A. P. J. JUMAN V. S.,Independent,276,4,280,0.25,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,RENJU T. R.,Independent,226,5,231,0.21,13/13,11:09 PM,04/05/2026
S11106,KUTTANAD - 106,NOTA,None of the Above,693,20,713,0.63,13/13,11:09 PM,04/05/2026
S11107,HARIPAD - 107,T.T.JISMON,Communist Party of India,43956,851,44807,30.94,15/15,11:09 PM,04/05/2026
S11107,HARIPAD - 107,RAMESH CHENNITHALA,Indian National Congress,66495,1689,68184,47.08,15/15,11:09 PM,04/05/2026
S11107,HARIPAD - 107,SANDHEEP VAACHASPATHI,Bharatiya Janata Party,30471,551,31022,21.42,15/15,11:09 PM,04/05/2026
S11107,HARIPAD - 107,VIDHYA V.P,Socialist Unity Centre Of India (COMMUNIST),217,14,231,0.16,15/15,11:09 PM,04/05/2026
S11107,HARIPAD - 107,RAMESH C,Independent,55,4,59,0.04,15/15,11:09 PM,04/05/2026
S11107,HARIPAD - 107,SOUMYA V.SASIDHARAN,Independent,62,7,69,0.05,15/15,11:09 PM,04/05/2026
S11107,HARIPAD - 107,NOTA,None of the Above,459,6,465,0.32,15/15,11:09 PM,04/05/2026
S11108,KAYAMKULAM - 108,ADV.U.PRATHIBHA,Communist Party of India (Marxist),59950,1129,61079,39.3,18/18,11:09 PM,04/05/2026
S11108,KAYAMKULAM - 108,ADV.M.LIJU,Indian National Congress,75179,1472,76651,49.33,18/18,11:09 PM,04/05/2026
S11108,KAYAMKULAM - 108,THAMPI METTUTHARA,Bharath Dharma Jana Sena,16671,302,16973,10.92,18/18,11:09 PM,04/05/2026
S11108,KAYAMKULAM - 108,NOTA,None of the Above,677,19,696,0.45,18/18,11:09 PM,04/05/2026
S11109,MAVELIKKARA - 109,K. AJIMON,Bharatiya Janata Party,22719,481,23200,16.26,17/17,11:09 PM,04/05/2026
S11109,MAVELIKKARA - 109,M.S. ARUN KUMAR,Communist Party of India (Marxist),65859,1321,67180,47.09,17/17,11:09 PM,04/05/2026
S11109,MAVELIKKARA - 109,ADV. MUTHARA RAJ,Indian National Congress,50353,1091,51444,36.06,17/17,11:09 PM,04/05/2026
S11109,MAVELIKKARA - 109,SURESH NOORANAD,Ambedkarite Party of India,267,11,278,0.19,17/17,11:09 PM,04/05/2026
S11109,MAVELIKKARA - 109,NOTA,None of the Above,556,9,565,0.4,17/17,11:09 PM,04/05/2026
S11110,CHENGANNUR - 110,ADV. ABI KURIAKOSE,Indian National Congress,46601,966,47567,34.61,17/17,11:09 PM,04/05/2026
S11110,CHENGANNUR - 110,M. V .GOPAKUMAR,Bharatiya Janata Party,30407,535,30942,22.51,17/17,11:09 PM,04/05/2026
S11110,CHENGANNUR - 110,SAJI CHERIAN,Communist Party of India (Marxist),56842,1017,57859,42.1,17/17,11:09 PM,04/05/2026
S11110,CHENGANNUR - 110,B. PRANEESH,Socialist Unity Centre Of India (COMMUNIST),415,14,429,0.31,17/17,11:09 PM,04/05/2026
S11110,CHENGANNUR - 110,NOTA,None of the Above,630,8,638,0.46,17/17,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,ANOOP ANTONY,Bharatiya Janata Party,42302,776,43078,30.61,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,RAMESH CHATHENKARY,Bahujan Samaj Party,976,23,999,0.71,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,ADV.VARGHESE MAMMEN,Kerala Congress,51941,1283,53224,37.82,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,ADV. MATHEW T THOMAS,Independent,41217,806,42023,29.86,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,AJU ALEX,Independent,214,6,220,0.16,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,THOMAS MAMMEN,Independent,536,17,553,0.39,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,ZEEN THOMAS,Independent,140,4,144,0.1,19/19,11:09 PM,04/05/2026
S11111,THIRUVALLA - 111,NOTA,None of the Above,501,3,504,0.36,19/19,11:09 PM,04/05/2026
S11112,RANNI - 112,ADV. PRAMOD NARAYAN,Kerala Congress (M),49466,842,50308,40.62,19/19,11:09 PM,04/05/2026
S11112,RANNI - 112,ADV. PAZHAKULAM MADHU,Indian National Congress,53351,1301,54652,44.13,19/19,11:09 PM,04/05/2026
S11112,RANNI - 112,THOMAS K SAMUEL (BLESSON),Twenty 20 Party,17745,248,17993,14.53,19/19,11:09 PM,04/05/2026
S11112,RANNI - 112,SREEHARI K P,Independent,319,14,333,0.27,19/19,11:09 PM,04/05/2026
S11112,RANNI - 112,NOTA,None of the Above,550,7,557,0.45,19/19,11:09 PM,04/05/2026
S11113,ARANMULA - 113,ABIN VARKEY KODIYATTU,Indian National Congress,68189,1894,70083,44.51,21/21,11:12 PM,04/05/2026
S11113,ARANMULA - 113,KUMMANAM RAJASEKHARAN,Bharatiya Janata Party,34262,721,34983,22.22,21/21,11:12 PM,04/05/2026
S11113,ARANMULA - 113,PRABHAKARAN V. R,Bahujan Samaj Party,339,8,347,0.22,21/21,11:12 PM,04/05/2026
S11113,ARANMULA - 113,VEENA GEORGE,Communist Party of India (Marxist),50134,964,51098,32.45,21/21,11:12 PM,04/05/2026
S11113,ARANMULA - 113,RADHAMANI,Socialist Unity Centre Of India (COMMUNIST),224,5,229,0.15,21/21,11:12 PM,04/05/2026
S11113,ARANMULA - 113,OMALLOOR RAMACHANDRAN,Ambedkarite Party of India,93,2,95,0.06,21/21,11:12 PM,04/05/2026
S11113,ARANMULA - 113,NOTA,None of the Above,598,17,615,0.39,21/21,11:12 PM,04/05/2026
S11114,KONNI - 114,ADV K U JENISH KUMAR,Communist Party of India (Marxist),59255,1125,60380,44.59,17/17,11:09 PM,04/05/2026
S11114,KONNI - 114,PROF SATHEESH KOCHUPARAMBIL,Indian National Congress,57186,1356,58542,43.23,17/17,11:09 PM,04/05/2026
S11114,KONNI - 114,SUNDARESAN T P,Bharath Dharma Jana Sena,14992,286,15278,11.28,17/17,11:09 PM,04/05/2026
S11114,KONNI - 114,ADV VARUGHESE OOMMEN,Independent,384,16,400,0.3,17/17,11:09 PM,04/05/2026
S11114,KONNI - 114,NOTA,None of the Above,788,17,805,0.59,17/17,11:09 PM,04/05/2026
S11115,ADOOR - 115,ADV. PANDALAM PRATHAPAN,Bharatiya Janata Party,25810,527,26337,17.6,18/18,11:09 PM,04/05/2026
S11115,ADOOR - 115,PRIJI KANNAN,Communist Party of India,54777,1044,55821,37.3,18/18,11:09 PM,04/05/2026
S11115,ADOOR - 115,ADVOCATE C V SANTHAKUMAR,Indian National Congress,64807,1346,66153,44.2,18/18,11:09 PM,04/05/2026
S11115,ADOOR - 115,SIVAKUMAR C S,Bahujan Samaj Party,565,11,576,0.38,18/18,11:09 PM,04/05/2026
S11115,ADOOR - 115,NOTA,None of the Above,768,15,783,0.52,18/18,11:09 PM,04/05/2026
S11116,KARUNAGAPPALLY - 116,V.S. JITHIN DEV,Bharatiya Janata Party,31554,567,32121,18.6,16/16,11:12 PM,04/05/2026
S11116,KARUNAGAPPALLY - 116,ADV.M.S. THARA,Communist Party of India,54734,1241,55975,32.4,16/16,11:12 PM,04/05/2026
S11116,KARUNAGAPPALLY - 116,C.R. MAHESH,Indian National Congress,80775,1818,82593,47.81,16/16,11:12 PM,04/05/2026
S11116,KARUNAGAPPALLY - 116,TWINKLE PRABHAKARAN,Socialist Unity Centre Of India (COMMUNIST),287,8,295,0.17,16/16,11:12 PM,04/05/2026
S11116,KARUNAGAPPALLY - 116,LATHEEF,Social Democratic Party Of India,1219,8,1227,0.71,16/16,11:12 PM,04/05/2026
S11116,KARUNAGAPPALLY - 116,NOTA,None of the Above,512,13,525,0.3,16/16,11:12 PM,04/05/2026
S11117,CHAVARA - 117,K.R.RAJESH,Bharatiya Janata Party,10832,180,11012,7.74,14/14,11:09 PM,04/05/2026
S11117,CHAVARA - 117,SHIBU BABY JOHN,Revolutionary Socialist Party,72688,1620,74308,52.2,14/14,11:09 PM,04/05/2026
S11117,CHAVARA - 117,DR.SUJITH VIJAYANPILLAI,Independent,54546,1189,55735,39.16,14/14,11:09 PM,04/05/2026
